fps,frame_count,duration_sec,width,height,name,split
30.0,300.0,10.0,640.0,360.0,test118.mp4,train
30.0,1470.0,49.0,640.0,360.0,stu10_57.mp4,train
23.976023976023978,1031.0,43.00129166666667,640.0,360.0,stu2_44.mp4,train
29.97002997002997,1589.0,53.01963333333333,640.0,360.0,stu10_45.mp4,train
29.97002997002997,300.0,10.01,640.0,360.0,train2464.mp4,train
29.97002997002997,1048.0,34.968266666666665,640.0,360.0,stu10_20.mp4,train
10.0,100.0,10.0,320.0,240.0,test125.mp4,train
30.0,1200.0,40.0,640.0,360.0,stu10_14.mp4,train
29.97002997002997,1349.0,45.011633333333336,640.0,360.0,stu1_3.mp4,train
30.0,300.0,10.0,202.0,360.0,train2523.mp4,train
30.0,450.0,15.0,406.0,720.0,stu3_69.mp4,train
23.976023976023978,719.0,29.988291666666665,640.0,360.0,stu8_55.mp4,train
29.97002997002997,929.0,30.997633333333333,640.0,360.0,stu4_43.mp4,train
30.0,300.0,10.0,202.0,360.0,test2318.mp4,train
29.97002997002997,1798.0,59.99326666666667,640.0,360.0,stu3_45.mp4,train
25.0,500.0,20.0,640.0,360.0,stu3_70.mp4,train
29.885,209.0,6.993474987451899,640.0,360.0,stu10_30.mp4,train
29.97002997002997,1259.0,42.008633333333336,640.0,360.0,stu9_60.mp4,train
29.97002997002997,300.0,10.01,270.0,360.0,train2484.mp4,train
30.0,1200.0,40.0,640.0,360.0,stu7_7.mp4,train
30.0,210.0,7.0,406.0,720.0,stu3_60.mp4,train
30.0,300.0,10.0,640.0,360.0,test990.mp4,train
30.0,630.0,21.0,640.0,360.0,stu2_10.mp4,train
15.0,450.0,30.0,1280.0,720.0,stu1_53.mp4,train
30.0,1740.0,58.0,406.0,720.0,stu6_60.mp4,train
30.0,960.0,32.0,640.0,360.0,stu5_63.mp4,train
29.934,1497.0,50.01002204850671,640.0,360.0,stu6_50.mp4,train
29.97002997002997,1499.0,50.01663333333333,1280.0,720.0,stu3_68.mp4,train
23.976023976023978,959.0,39.99829166666667,640.0,360.0,stu4_44.mp4,train
29.897,748.0,25.019232698933006,202.0,360.0,stu3_33.mp4,train
29.97002997002997,900.0,30.03,640.0,360.0,stu4_48.mp4,train
30.0,300.0,10.0,360.0,360.0,train1022.mp4,train
29.97002997002997,1648.0,54.98826666666667,640.0,360.0,stu10_52.mp4,train
30.0,570.0,19.0,640.0,360.0,stu10_27.mp4,train
23.976023976023978,936.0,39.038999999999994,640.0,360.0,stu10_61.mp4,train
25.0,825.0,33.0,640.0,360.0,stu1_45.mp4,train
30.0,300.0,10.0,202.0,360.0,val1075.mp4,train
30.0,300.0,10.0,320.0,240.0,train2502.mp4,train
30.0,900.0,30.0,636.0,360.0,stu3_40.mp4,train
30.0,450.0,15.0,202.0,360.0,stu2_13.mp4,train
29.97002997002997,300.0,10.01,202.0,360.0,train184.mp4,train
29.97002997002997,1499.0,50.01663333333333,640.0,360.0,stu5_44.mp4,train
15.0,150.0,10.0,480.0,360.0,test2003.mp4,train
15.0,750.0,50.0,636.0,360.0,stu3_6.mp4,train
30.0,1470.0,49.0,640.0,360.0,stu2_67.mp4,train
29.97002997002997,1229.0,41.00763333333333,640.0,360.0,stu10_66.mp4,train
29.97002997002997,300.0,10.01,640.0,360.0,train2745.mp4,train
29.97002997002997,719.0,23.990633333333335,640.0,360.0,stu6_19.mp4,train
30.0,300.0,10.0,204.0,360.0,val1099.mp4,train
25.0,750.0,30.0,640.0,360.0,stu8_13.mp4,train
29.97002997002997,1319.0,44.01063333333333,640.0,360.0,stu1_6.mp4,train
23.976023976023978,1222.0,50.96758333333333,640.0,360.0,stu2_9.mp4,train
30.0,390.0,13.0,640.0,360.0,stu3_63.mp4,train
25.0,200.0,8.0,640.0,360.0,stu3_41.mp4,train
23.976023976023978,264.0,11.011,640.0,360.0,stu4_20.mp4,train
30.0,300.0,10.0,568.0,320.0,val820.mp4,train
29.97002997002997,1769.0,59.02563333333333,480.0,360.0,stu5_42.mp4,train
30.0,300.0,10.0,360.0,360.0,test944.mp4,train
29.97002997002997,1199.0,40.00663333333333,640.0,360.0,stu6_11.mp4,train
29.97002997002997,630.0,21.021,640.0,360.0,stu6_14.mp4,train
30.0,300.0,10.0,576.0,720.0,stu6_71.mp4,train
29.97,1048.0,34.968301634968306,640.0,360.0,stu7_37.mp4,train
30.0,270.0,9.0,1280.0,720.0,stu10_62.mp4,train
30.0,930.0,31.0,640.0,360.0,stu8_51.mp4,train
23.976023976023978,288.0,12.011999999999999,640.0,360.0,stu3_14.mp4,train
30.0,300.0,10.0,480.0,360.0,train941.mp4,train
30.0,300.0,10.0,204.0,360.0,test1995.mp4,train
29.97002997002997,300.0,10.01,480.0,320.0,test541.mp4,train
23.976023976023978,792.0,33.032999999999994,640.0,360.0,stu6_49.mp4,train
29.97002997002997,300.0,10.01,480.0,360.0,test168.mp4,train
30.0,1320.0,44.0,202.0,360.0,stu9_40.mp4,train
30.0,510.0,17.0,640.0,360.0,stu6_64.mp4,train
29.97002997002997,1678.0,55.989266666666666,640.0,360.0,stu5_34.mp4,train
29.97002997002997,810.0,27.027,640.0,360.0,stu8_31.mp4,train
30.0,300.0,10.0,202.0,360.0,train970.mp4,train
29.97002997002997,1799.0,60.026633333333336,640.0,360.0,stu9_54.mp4,train
29.97002997002997,1079.0,36.002633333333335,640.0,360.0,stu4_32.mp4,train
29.97002997002997,359.0,11.978633333333333,640.0,360.0,stu3_35.mp4,train
29.97002997002997,300.0,10.01,640.0,360.0,val886.mp4,train
23.976023976023978,1079.0,45.00329166666666,640.0,360.0,stu1_67.mp4,train
30.0,450.0,15.0,202.0,360.0,stu7_25.mp4,train
29.97002997002997,1198.0,39.97326666666667,640.0,360.0,stu6_53.mp4,train
23.976023976023978,780.0,32.5325,640.0,360.0,stu9_33.mp4,train
30.0,1050.0,35.0,640.0,360.0,stu3_43.mp4,train
25.0,500.0,20.0,640.0,360.0,stu1_7.mp4,train
29.97002997002997,1798.0,59.99326666666667,640.0,360.0,stu6_41.mp4,train
30.0,300.0,10.0,640.0,360.0,test2317.mp4,train
29.97002997002997,1168.0,38.97226666666667,640.0,360.0,stu8_16.mp4,train
30.0,1140.0,38.0,202.0,360.0,stu9_1.mp4,train
30.0,1020.0,34.0,640.0,360.0,stu7_6.mp4,train
30.0,450.0,15.0,202.0,360.0,stu3_8.mp4,train
29.97002997002997,300.0,10.01,640.0,360.0,test1977.mp4,train
25.0,950.0,38.0,640.0,360.0,stu7_70.mp4,train
29.97002997002997,1798.0,59.99326666666667,640.0,360.0,stu2_12.mp4,train
29.97002997002997,720.0,24.024,640.0,360.0,stu10_22.mp4,train
30.0,1470.0,49.0,202.0,360.0,stu7_29.mp4,train
29.97002997002997,600.0,20.02,640.0,360.0,stu4_72.mp4,train
29.97002997002997,809.0,26.993633333333335,640.0,360.0,stu1_18.mp4,train
30.0,1260.0,42.0,640.0,360.0,stu1_50.mp4,train
23.976023976023978,311.0,12.971291666666666,640.0,360.0,stu2_22.mp4,train
30.0,480.0,16.0,1280.0,720.0,stu8_61.mp4,train
29.97002997002997,450.0,15.015,640.0,360.0,stu5_49.mp4,train
30.0,1800.0,60.0,640.0,360.0,stu2_53.mp4,train
29.97002997002997,870.0,29.029,640.0,352.0,stu2_24.mp4,train
30.0,300.0,10.0,640.0,360.0,train2739.mp4,train
25.0,250.0,10.0,480.0,360.0,train960.mp4,train
23.976023976023978,743.0,30.989291666666663,640.0,360.0,stu2_26.mp4,train
29.97,1048.0,34.968301634968306,640.0,360.0,stu10_12.mp4,train
29.97002997002997,1498.0,49.983266666666665,640.0,360.0,stu4_4.mp4,train
30.0,300.0,10.0,640.0,360.0,train1623.mp4,train
25.0,250.0,10.0,640.0,360.0,train3324.mp4,train
30.0,300.0,10.0,320.0,240.0,train172.mp4,train
29.97,1768.0,58.99232565899233,202.0,360.0,stu5_33.mp4,train
25.0,375.0,15.0,640.0,360.0,stu9_24.mp4,train
30.0,1800.0,60.0,640.0,360.0,stu4_35.mp4,train
25.0,875.0,35.0,640.0,360.0,stu3_32.mp4,train
23.976023976023978,240.0,10.01,1280.0,720.0,train2666.mp4,train
30.0,1170.0,39.0,270.0,360.0,stu8_60.mp4,train
29.97002997002997,300.0,10.01,480.0,360.0,train1646.mp4,train
23.976023976023978,335.0,13.972291666666665,640.0,360.0,stu5_2.mp4,train
29.97002997002997,420.0,14.014000000000001,640.0,360.0,stu6_12.mp4,train
29.97002997002997,1799.0,60.026633333333336,640.0,360.0,stu3_47.mp4,train
29.97002997002997,1618.0,53.98726666666667,640.0,360.0,stu6_69.mp4,train
25.0,1050.0,42.0,640.0,360.0,stu6_46.mp4,train
30.0,1770.0,59.0,202.0,360.0,stu10_37.mp4,train
10.0,100.0,10.0,480.0,360.0,test2295.mp4,train
30.0,870.0,29.0,202.0,360.0,stu1_12.mp4,train
30.0,300.0,10.0,202.0,360.0,test528.mp4,train
29.936,1737.0,58.0237840726884,640.0,360.0,stu1_61.mp4,train
28.01762114537445,421.0,15.026257861635221,254.0,360.0,stu5_29.mp4,train
25.0,775.0,31.0,640.0,360.0,stu9_44.mp4,train
29.97002997002997,929.0,30.997633333333333,640.0,360.0,stu7_20.mp4,train
23.976023976023978,839.0,34.993291666666664,640.0,360.0,stu1_23.mp4,train
29.97002997002997,899.0,29.996633333333335,640.0,360.0,stu7_39.mp4,train
30.0,780.0,26.0,640.0,360.0,stu5_37.mp4,train
29.97002997002997,359.0,11.978633333333333,640.0,360.0,stu4_0.mp4,train
29.97002997002997,900.0,30.03,640.0,360.0,stu2_48.mp4,train
30.0,390.0,13.0,202.0,360.0,stu6_32.mp4,train
29.97002997002997,839.0,27.994633333333333,640.0,360.0,stu5_69.mp4,train
23.976023976023978,1414.0,58.975583333333326,640.0,360.0,stu5_25.mp4,train
25.0,1750.0,70.0,640.0,360.0,stu6_9.mp4,train
15.0,150.0,10.0,384.0,288.0,test1496.mp4,train
29.97002997002997,1469.0,49.015633333333334,638.0,360.0,stu7_61.mp4,train
23.976023976023978,1438.0,59.97658333333333,640.0,360.0,stu1_5.mp4,train
29.795719844357976,745.0,25.003591250408096,406.0,720.0,stu7_62.mp4,train
30.0,1200.0,40.0,640.0,360.0,stu6_52.mp4,train
25.0,1500.0,60.0,198.0,360.0,stu1_24.mp4,train
30.0,300.0,10.0,480.0,360.0,test138.mp4,train
29.97002997002997,1769.0,59.02563333333333,540.0,360.0,stu6_51.mp4,train
30.0,1140.0,38.0,192.0,360.0,stu1_25.mp4,train
30.0,1020.0,34.0,202.0,360.0,stu6_56.mp4,train
30.0,300.0,10.0,640.0,360.0,stu7_28.mp4,train
29.97002997002997,840.0,28.028000000000002,640.0,360.0,stu8_20.mp4,train
15.0,675.0,45.0,426.0,240.0,stu9_59.mp4,train
23.976023976023978,672.0,28.028,640.0,360.0,stu7_58.mp4,train
30.0,450.0,15.0,480.0,360.0,stu7_33.mp4,train
30.0,1050.0,35.0,640.0,360.0,stu7_46.mp4,train
30.0,660.0,22.0,426.0,240.0,stu5_60.mp4,train
30.0,690.0,23.0,202.0,360.0,stu2_30.mp4,train
29.932,1766.0,59.00040090872645,360.0,360.0,stu4_58.mp4,train
24.0,984.0,41.0,640.0,360.0,stu5_38.mp4,train
30.0,1260.0,42.0,640.0,360.0,stu4_65.mp4,train
29.97002997002997,509.0,16.983633333333334,640.0,360.0,stu7_22.mp4,train
30.0,1800.0,60.0,640.0,360.0,stu1_31.mp4,train
24.0,1080.0,45.0,640.0,360.0,stu4_2.mp4,train
30.0,1800.0,60.0,640.0,360.0,stu9_21.mp4,train
25.0,525.0,21.0,640.0,360.0,stu7_59.mp4,train
25.0,1350.0,54.0,640.0,360.0,stu5_58.mp4,train
29.97,240.0,8.008008008008009,640.0,360.0,stu8_32.mp4,train
29.97002997002997,1348.0,44.97826666666667,480.0,360.0,stu7_71.mp4,train
30.0,300.0,10.0,568.0,320.0,train3382.mp4,train
30.0,389.0,12.966666666666667,202.0,360.0,stu9_12.mp4,train
29.97002997002997,1799.0,60.026633333333336,640.0,360.0,stu5_53.mp4,train
29.97002997002997,570.0,19.019000000000002,1280.0,720.0,stu5_51.mp4,train
30.0,1020.0,34.0,310.0,360.0,stu6_2.mp4,train
30.0,300.0,10.0,640.0,360.0,test545.mp4,train
30.0,300.0,10.0,288.0,360.0,test2323.mp4,train
25.0,250.0,10.0,640.0,360.0,train3312.mp4,train
23.976023976023978,312.0,13.013,640.0,360.0,stu9_30.mp4,train
29.97002997002997,1768.0,58.992266666666666,640.0,360.0,stu4_60.mp4,train
25.0,675.0,27.0,640.0,360.0,stu4_56.mp4,train
30.0,300.0,10.0,640.0,360.0,stu3_21.mp4,train
25.0,200.0,8.0,640.0,360.0,stu4_17.mp4,train
29.97002997002997,1799.0,60.026633333333336,640.0,360.0,stu2_61.mp4,train
29.97002997002997,1799.0,60.026633333333336,640.0,360.0,stu6_44.mp4,train
29.97002997002997,1108.0,36.97026666666667,640.0,360.0,stu5_46.mp4,train
29.97002997002997,660.0,22.022000000000002,1280.0,720.0,stu3_67.mp4,train
30.0,300.0,10.0,640.0,360.0,train2685.mp4,train
30.0,300.0,10.0,640.0,360.0,train1000.mp4,train
30.0,1800.0,60.0,640.0,360.0,stu9_56.mp4,train
24.0,720.0,30.0,640.0,360.0,stu3_56.mp4,train
29.97002997002997,1739.0,58.024633333333334,640.0,360.0,stu6_54.mp4,train
30.0,120.0,4.0,406.0,720.0,stu1_70.mp4,train
23.976023976023978,1439.0,60.01829166666666,640.0,360.0,stu2_4.mp4,train
15.0,150.0,10.0,320.0,240.0,test1624.mp4,train
30.0,1800.0,60.0,480.0,360.0,stu9_50.mp4,train
24.0,1080.0,45.0,640.0,360.0,stu2_60.mp4,train
29.97002997002997,600.0,20.02,640.0,360.0,stu6_20.mp4,train
29.97002997002997,1409.0,47.01363333333333,640.0,360.0,stu5_65.mp4,train
29.97,1859.0,62.0286953620287,640.0,360.0,stu8_65.mp4,train
25.0,1000.0,40.0,640.0,360.0,stu2_11.mp4,train
29.97002997002997,599.0,19.986633333333334,640.0,360.0,stu3_46.mp4,train
29.97002997002997,1858.0,61.995266666666666,640.0,360.0,stu7_56.mp4,train
30.0,1500.0,50.0,202.0,360.0,stu5_15.mp4,train
25.0,250.0,10.0,640.0,360.0,test2015.mp4,train
23.976023976023978,479.0,19.978291666666664,640.0,360.0,stu5_3.mp4,train
23.976023976023978,1175.0,49.00729166666666,640.0,360.0,stu2_1.mp4,train
30.0,2100.0,70.0,960.0,720.0,stu4_71.mp4,train
30.0,1770.0,59.0,202.0,360.0,stu7_42.mp4,train
29.97002997002997,1498.0,49.983266666666665,640.0,360.0,stu2_71.mp4,train
29.97002997002997,300.0,10.01,176.0,144.0,train3367.mp4,train
29.97002997002997,300.0,10.01,480.0,272.0,train2477.mp4,train
29.97002997002997,300.0,10.01,640.0,360.0,train3932.mp4,train
29.97,1648.0,54.988321654988326,640.0,360.0,stu9_65.mp4,train
29.97002997002997,1589.0,53.01963333333333,640.0,360.0,stu4_16.mp4,train
30.0,1470.0,49.0,640.0,360.0,stu7_50.mp4,train
24.0,1440.0,60.0,640.0,360.0,stu8_48.mp4,train
29.508,1387.0,47.00420225023723,640.0,360.0,stu3_51.mp4,train
30.0,750.0,25.0,640.0,360.0,stu7_44.mp4,train
23.976023976023978,359.0,14.973291666666666,640.0,360.0,stu8_19.mp4,train
29.97002997002997,1049.0,35.00163333333333,1280.0,720.0,stu5_67.mp4,train
23.976023976023978,1391.0,58.01629166666666,640.0,360.0,stu7_32.mp4,train
29.97002997002997,959.0,31.998633333333334,640.0,360.0,stu6_37.mp4,train
25.0,250.0,10.0,640.0,360.0,test2331.mp4,train
29.97,1799.0,60.0266933600267,640.0,360.0,stu7_5.mp4,train
29.97,1798.0,59.99332665999333,640.0,360.0,stu7_9.mp4,train
24.0,1368.0,57.0,640.0,360.0,stu1_48.mp4,train
30.0,960.0,32.0,640.0,360.0,stu4_49.mp4,train
25.0,1225.0,49.0,640.0,360.0,stu10_26.mp4,train
29.97,1499.0,50.016683350016685,640.0,360.0,stu9_37.mp4,train
25.0,625.0,25.0,640.0,360.0,stu3_4.mp4,train
6.0,60.0,10.0,636.0,360.0,val914.mp4,train
30.0,1620.0,54.0,640.0,360.0,stu6_66.mp4,train
25.0,600.0,24.0,640.0,360.0,stu3_19.mp4,train
30.0,300.0,10.0,640.0,360.0,test142.mp4,train
30.0,750.0,25.0,640.0,360.0,stu6_31.mp4,train
29.97002997002997,660.0,22.022000000000002,640.0,360.0,stu9_15.mp4,train
29.97002997002997,300.0,10.01,640.0,360.0,test587.mp4,train
15.0,150.0,10.0,224.0,128.0,train168.mp4,train
24.0,1440.0,60.0,640.0,360.0,stu7_12.mp4,train
24.0,240.0,10.0,640.0,360.0,stu4_1.mp4,train
24.0,240.0,10.0,202.0,360.0,train1604.mp4,train
29.97002997002997,1168.0,38.97226666666667,640.0,360.0,stu10_29.mp4,train
29.97002997002997,660.0,22.022000000000002,640.0,360.0,stu3_12.mp4,train
29.944547134935306,450.0,15.027777777777777,202.0,360.0,stu4_8.mp4,train
29.97,1678.0,55.98932265598933,640.0,360.0,stu10_68.mp4,train
29.97002997002997,300.0,10.01,640.0,360.0,train1715.mp4,train
29.97,1798.0,59.99332665999333,640.0,360.0,stu9_11.mp4,train
25.0,750.0,30.0,640.0,360.0,stu1_44.mp4,train
30.0,1800.0,60.0,406.0,720.0,stu9_66.mp4,train
25.0,250.0,10.0,640.0,360.0,train3912.mp4,train
25.0,1325.0,53.0,640.0,360.0,stu6_40.mp4,train
29.97002997002997,300.0,10.01,202.0,360.0,test2298.mp4,train
29.97002997002997,360.0,12.012,640.0,360.0,stu3_0.mp4,train
29.97002997002997,359.0,11.978633333333333,640.0,360.0,stu11_10.mp4,train
29.97002997002997,1199.0,40.00663333333333,640.0,360.0,stu11_11.mp4,train
25.0,525.0,21.0,640.0,360.0,stu11_12.mp4,train
29.97002997002997,1768.0,58.992266666666666,640.0,360.0,stu11_13.mp4,train
25.0,700.0,28.0,640.0,360.0,stu11_14.mp4,train
30.0,630.0,21.0,640.0,360.0,stu11_15.mp4,train
30.0,810.0,27.0,640.0,360.0,stu11_16.mp4,train
30.0,630.0,21.0,640.0,360.0,stu11_17.mp4,train
30.0,660.0,22.0,640.0,360.0,stu11_18.mp4,train
30.0,510.0,17.0,640.0,360.0,stu11_19.mp4,train
30.0,660.0,22.0,640.0,360.0,stu11_20.mp4,train
30.0,540.0,18.0,640.0,360.0,stu11_21.mp4,train
30.0,780.0,26.0,640.0,360.0,stu11_22.mp4,train
25.0,825.0,33.0,640.0,360.0,stu11_23.mp4,train
25.0,1000.0,40.0,640.0,350.0,stu11_24.mp4,train
29.97,1199.0,40.00667334000668,640.0,360.0,stu11_25.mp4,train
25.0,850.0,34.0,640.0,360.0,stu11_26.mp4,train
29.97002997002997,929.0,30.997633333333333,640.0,360.0,stu11_27.mp4,train
25.0,600.0,24.0,640.0,360.0,stu11_28.mp4,train
25.0,575.0,23.0,640.0,360.0,stu11_29.mp4,train
25.0,800.0,32.0,640.0,360.0,stu11_40.mp4,train
25.0,950.0,38.0,640.0,360.0,stu11_41.mp4,train
25.0,850.0,34.0,640.0,360.0,stu11_42.mp4,train
25.0,675.0,27.0,640.0,360.0,stu11_43.mp4,train
30.0,1620.0,54.0,480.0,360.0,stu11_7.mp4,train
29.97002997002997,1799.0,60.026633333333336,640.0,360.0,stu11_8.mp4,train
23.976023976023978,912.0,38.038,640.0,360.0,stu11_9.mp4,train
23.976023976023978,1247.0,52.01029166666666,640.0,360.0,stu12_0.mp4,train
29.97002997002997,690.0,23.023,640.0,360.0,stu12_11.mp4,train
20.638,722.0,34.98401007849598,640.0,354.0,stu12_12.mp4,train
25.0,1025.0,41.0,640.0,360.0,stu12_14.mp4,train
25.0,850.0,34.0,640.0,360.0,stu12_15.mp4,train
25.0,600.0,24.0,640.0,360.0,stu12_16.mp4,train
25.0,750.0,30.0,640.0,360.0,stu12_17.mp4,train
25.0,525.0,21.0,640.0,360.0,stu12_18.mp4,train
25.0,975.0,39.0,640.0,360.0,stu12_19.mp4,train
25.0,950.0,38.0,640.0,350.0,stu12_20.mp4,train
25.0,300.0,12.0,640.0,350.0,stu12_21.mp4,train
25.0,875.0,35.0,640.0,350.0,stu12_22.mp4,train
25.0,825.0,33.0,640.0,350.0,stu12_23.mp4,train
25.0,1050.0,42.0,640.0,360.0,stu12_24.mp4,train
25.0,875.0,35.0,640.0,360.0,stu12_25.mp4,train
25.0,875.0,35.0,640.0,360.0,stu12_26.mp4,train
25.0,425.0,17.0,640.0,360.0,stu12_27.mp4,train
25.0,850.0,34.0,640.0,360.0,stu12_28.mp4,train
25.0,975.0,39.0,640.0,360.0,stu12_29.mp4,train
25.0,450.0,18.0,640.0,360.0,stu12_40.mp4,train
25.0,950.0,38.0,640.0,360.0,stu12_41.mp4,train
25.0,700.0,28.0,640.0,360.0,stu12_42.mp4,train
25.0,650.0,26.0,640.0,360.0,stu12_43.mp4,train
23.976023976023978,1295.0,54.01229166666666,640.0,360.0,stu12_7.mp4,train
23.976023976023978,983.0,40.999291666666664,640.0,360.0,stu13_0.mp4,train
30.0,870.0,29.0,640.0,360.0,stu13_10.mp4,train
30.0,720.0,24.0,640.0,360.0,stu13_11.mp4,train
25.0,475.0,19.0,640.0,360.0,stu13_12.mp4,train
25.0,1275.0,51.0,640.0,360.0,stu13_13.mp4,train
25.0,500.0,20.0,640.0,360.0,stu13_14.mp4,train
25.0,850.0,34.0,640.0,360.0,stu13_15.mp4,train
25.0,850.0,34.0,640.0,360.0,stu13_16.mp4,train
25.0,675.0,27.0,640.0,360.0,stu13_17.mp4,train
25.0,975.0,39.0,640.0,350.0,stu13_18.mp4,train
25.0,975.0,39.0,640.0,350.0,stu13_19.mp4,train
25.0,750.0,30.0,640.0,350.0,stu13_20.mp4,train
30.0,1020.0,34.0,480.0,360.0,stu13_21.mp4,train
25.0,800.0,32.0,640.0,360.0,stu13_22.mp4,train
25.0,775.0,31.0,640.0,360.0,stu13_23.mp4,train
25.0,750.0,30.0,640.0,360.0,stu13_24.mp4,train
25.0,375.0,15.0,640.0,360.0,stu13_25.mp4,train
25.0,825.0,33.0,640.0,360.0,stu13_26.mp4,train
25.0,1025.0,41.0,640.0,360.0,stu13_27.mp4,train
25.0,800.0,32.0,640.0,360.0,stu13_28.mp4,train
25.0,950.0,38.0,640.0,360.0,stu13_29.mp4,train
29.97,1739.0,58.0246913580247,640.0,360.0,stu13_4.mp4,train
25.0,650.0,26.0,640.0,360.0,stu13_40.mp4,train
25.0,600.0,24.0,640.0,360.0,stu13_41.mp4,train
25.0,950.0,38.0,640.0,360.0,stu13_42.mp4,train
25.0,850.0,34.0,640.0,360.0,stu13_43.mp4,train
25.0,875.0,35.0,640.0,360.0,stu13_7.mp4,train
25.0,400.0,16.0,640.0,360.0,stu13_8.mp4,train
29.97002997002997,1049.0,35.00163333333333,640.0,360.0,stu13_9.mp4,train
24.027,1441.0,59.97419569650809,480.0,360.0,stu3_3.mp4,valid
24.0,216.0,9.0,640.0,360.0,stu5_24.mp4,valid
29.97002997002997,630.0,21.021,640.0,360.0,stu2_15.mp4,valid
28.392,1079.0,38.00366300366301,204.0,360.0,stu5_40.mp4,valid
30.0,1800.0,60.0,960.0,720.0,stu4_70.mp4,valid
29.0,986.0,34.0,640.0,360.0,stu7_1.mp4,valid
29.97002997002997,300.0,10.01,480.0,360.0,train2720.mp4,valid
30.0,930.0,31.0,640.0,360.0,stu9_8.mp4,valid
29.97,599.0,19.986653319986655,640.0,360.0,stu1_47.mp4,valid
29.97002997002997,300.0,10.01,640.0,360.0,train3946.mp4,valid
30.0,300.0,10.0,640.0,360.0,train2481.mp4,valid
29.831001076426265,1462.0,49.00941796268899,202.0,360.0,stu10_56.mp4,valid
29.97002997002997,660.0,22.022000000000002,640.0,360.0,stu8_7.mp4,valid
25.0,423.0,16.92,480.0,360.0,stu2_57.mp4,valid
29.97002997002997,599.0,19.986633333333334,640.0,360.0,stu2_23.mp4,valid
29.97002997002997,209.0,6.973633333333334,640.0,360.0,stu1_26.mp4,valid
23.976023976023978,263.0,10.969291666666665,640.0,360.0,stu6_7.mp4,valid
30.0,1620.0,54.0,202.0,360.0,stu9_18.mp4,valid
29.305,1319.0,45.009384064152876,640.0,360.0,stu8_37.mp4,valid
30.0,960.0,32.0,640.0,360.0,stu7_19.mp4,valid
23.976023976023978,240.0,10.01,640.0,360.0,stu7_16.mp4,valid
25.0,250.0,10.0,480.0,360.0,test2023.mp4,valid
29.97,1498.0,49.983316649983315,640.0,360.0,stu10_44.mp4,valid
28.0,280.0,10.0,202.0,360.0,train2542.mp4,valid
25.0,325.0,13.0,640.0,360.0,stu5_17.mp4,valid
30.0,1560.0,52.0,270.0,360.0,stu6_57.mp4,valid
30.0,1350.0,45.0,640.0,360.0,stu1_38.mp4,valid
30.0,630.0,21.0,202.0,360.0,stu2_21.mp4,valid
30.0,990.0,33.0,640.0,360.0,stu7_66.mp4,valid
30.0,1680.0,56.0,406.0,720.0,stu6_61.mp4,valid
29.97,1799.0,60.0266933600267,640.0,360.0,stu8_62.mp4,valid
30.0,300.0,10.0,638.0,360.0,test159.mp4,valid
30.0,1800.0,60.0,640.0,360.0,stu10_47.mp4,valid
30.0,300.0,10.0,202.0,360.0,train3921.mp4,valid
23.976023976023978,456.0,19.019,1280.0,720.0,stu9_32.mp4,valid
30.0,1200.0,40.0,202.0,360.0,stu10_63.mp4,valid
29.508,1180.0,39.98915548325878,640.0,360.0,stu9_55.mp4,valid
30.0,360.0,12.0,640.0,360.0,stu5_21.mp4,valid
25.0,800.0,32.0,640.0,360.0,stu6_0.mp4,valid
30.0,1500.0,50.0,640.0,360.0,stu5_45.mp4,valid
30.0,1050.0,35.0,640.0,360.0,stu7_43.mp4,valid
30.0,360.0,12.0,202.0,360.0,stu1_17.mp4,valid
30.0,300.0,10.0,320.0,240.0,train2748.mp4,valid
29.97002997002997,900.0,30.03,640.0,360.0,stu6_17.mp4,valid
30.0,300.0,10.0,202.0,360.0,train1025.mp4,valid
25.0,250.0,10.0,480.0,360.0,val901.mp4,valid
25.0,1250.0,50.0,640.0,360.0,stu3_50.mp4,valid
25.0,475.0,19.0,640.0,360.0,stu5_36.mp4,valid
23.976023976023978,720.0,30.029999999999998,1280.0,720.0,stu3_66.mp4,valid
25.0,750.0,30.0,640.0,360.0,stu6_4.mp4,valid
23.976023976023978,1031.0,43.00129166666667,640.0,360.0,stu5_71.mp4,valid
30.0,600.0,20.0,640.0,360.0,stu5_19.mp4,valid
30.0,600.0,20.0,640.0,360.0,stu10_8.mp4,valid
30.0,1800.0,60.0,640.0,360.0,stu6_16.mp4,valid
10.0,330.0,33.0,640.0,360.0,stu3_54.mp4,valid
25.0,1250.0,50.0,640.0,360.0,stu1_34.mp4,valid
30.0,1680.0,56.0,640.0,360.0,stu1_57.mp4,valid
30.0,750.0,25.0,640.0,360.0,stu2_0.mp4,valid
29.0,290.0,10.0,640.0,360.0,test571.mp4,valid
28.182,282.0,10.006387055567384,480.0,360.0,train3348.mp4,valid
29.97,750.0,25.025025025025027,640.0,360.0,stu8_14.mp4,valid
29.97002997002997,1828.0,60.99426666666667,640.0,360.0,stu8_47.mp4,valid
29.97002997002997,900.0,30.03,640.0,360.0,stu10_42.mp4,valid
23.976023976023978,767.0,31.990291666666664,640.0,360.0,stu7_26.mp4,valid
29.97002997002997,330.0,11.011000000000001,640.0,360.0,stu6_48.mp4,valid
15.0,150.0,10.0,320.0,240.0,test1595.mp4,valid
29.924,1437.0,48.02165485897607,640.0,360.0,stu7_53.mp4,valid
30.0,810.0,27.0,640.0,360.0,stu2_59.mp4,valid
