min_conf,min_valid_ratio,enter_down,enter_bottom,exit_bottom,back_to_up,min_bottom_frames,train_mae,train_rmse,train_within_1
0.8,0.5,25.0,55.0,30.0,15.0,2,4.078431372549019,7.197494117304123,0.5588235294117647
0.8,0.65,25.0,55.0,30.0,15.0,2,4.078431372549019,7.197494117304123,0.5588235294117647
0.7,0.35,20.0,55.0,40.0,15.0,4,4.088235294117647,7.206342522321542,0.5490196078431373
0.7,0.35,25.0,55.0,40.0,15.0,4,4.088235294117647,7.206342522321542,0.5490196078431373
0.7,0.5,20.0,55.0,40.0,15.0,4,4.088235294117647,7.206342522321542,0.5490196078431373
0.7,0.5,25.0,55.0,40.0,15.0,4,4.088235294117647,7.206342522321542,0.5490196078431373
0.7,0.65,20.0,55.0,40.0,15.0,4,4.088235294117647,7.206342522321542,0.5490196078431373
0.7,0.65,25.0,55.0,40.0,15.0,4,4.088235294117647,7.206342522321542,0.5490196078431373
0.8,0.35,20.0,55.0,40.0,15.0,2,4.088235294117647,7.219934278121384,0.5588235294117647
0.8,0.5,20.0,55.0,40.0,15.0,2,4.088235294117647,7.219934278121384,0.5588235294117647
0.8,0.65,20.0,55.0,40.0,15.0,2,4.088235294117647,7.219934278121384,0.5588235294117647
0.7,0.35,25.0,55.0,50.0,20.0,4,4.088235294117647,7.306322805705786,0.5686274509803921
0.7,0.5,25.0,55.0,50.0,20.0,4,4.088235294117647,7.306322805705786,0.5686274509803921
0.7,0.65,25.0,55.0,50.0,20.0,4,4.088235294117647,7.306322805705786,0.5686274509803921
0.8,0.35,20.0,55.0,30.0,15.0,3,4.098039215686274,7.250422570511349,0.5588235294117647
0.8,0.35,25.0,55.0,30.0,15.0,3,4.098039215686274,7.250422570511349,0.5588235294117647
0.8,0.35,25.0,55.0,40.0,15.0,2,4.098039215686274,7.250422570511349,0.5588235294117647
0.8,0.5,20.0,55.0,30.0,15.0,3,4.098039215686274,7.250422570511349,0.5588235294117647
0.8,0.5,25.0,55.0,30.0,15.0,3,4.098039215686274,7.250422570511349,0.5588235294117647
0.8,0.5,25.0,55.0,40.0,15.0,2,4.098039215686274,7.250422570511349,0.5588235294117647
0.8,0.65,20.0,55.0,30.0,15.0,3,4.098039215686274,7.250422570511349,0.5588235294117647
0.8,0.65,25.0,55.0,30.0,15.0,3,4.098039215686274,7.250422570511349,0.5588235294117647
0.8,0.65,25.0,55.0,40.0,15.0,2,4.098039215686274,7.250422570511349,0.5588235294117647
0.8,0.35,20.0,55.0,50.0,15.0,2,4.117647058823529,7.282802735641994,0.5588235294117647
0.8,0.35,25.0,55.0,50.0,15.0,2,4.117647058823529,7.282802735641994,0.5588235294117647
0.8,0.5,20.0,55.0,50.0,15.0,2,4.117647058823529,7.282802735641994,0.5588235294117647
0.8,0.5,25.0,55.0,50.0,15.0,2,4.117647058823529,7.282802735641994,0.5588235294117647
0.8,0.65,20.0,55.0,50.0,15.0,2,4.117647058823529,7.282802735641994,0.5588235294117647
0.8,0.65,25.0,55.0,50.0,15.0,2,4.117647058823529,7.282802735641994,0.5588235294117647
0.8,0.35,20.0,55.0,30.0,15.0,4,4.127450980392157,7.274047340090822,0.5490196078431373
0.8,0.35,25.0,55.0,30.0,15.0,4,4.127450980392157,7.274047340090822,0.5490196078431373
0.8,0.5,20.0,55.0,30.0,15.0,4,4.127450980392157,7.274047340090822,0.5490196078431373
0.8,0.5,25.0,55.0,30.0,15.0,4,4.127450980392157,7.274047340090822,0.5490196078431373
0.8,0.65,20.0,55.0,30.0,15.0,4,4.127450980392157,7.274047340090822,0.5490196078431373
0.8,0.65,25.0,55.0,30.0,15.0,4,4.127450980392157,7.274047340090822,0.5490196078431373
0.8,0.35,20.0,55.0,40.0,15.0,3,4.127450980392157,7.315709660937705,0.5588235294117647
0.8,0.35,25.0,55.0,40.0,15.0,3,4.127450980392157,7.315709660937705,0.5588235294117647
0.8,0.5,20.0,55.0,40.0,15.0,3,4.127450980392157,7.315709660937705,0.5588235294117647
0.8,0.5,25.0,55.0,40.0,15.0,3,4.127450980392157,7.315709660937705,0.5588235294117647
0.8,0.65,20.0,55.0,40.0,15.0,3,4.127450980392157,7.315709660937705,0.5588235294117647
0.8,0.65,25.0,55.0,40.0,15.0,3,4.127450980392157,7.315709660937705,0.5588235294117647
0.7,0.35,20.0,55.0,50.0,15.0,3,4.147058823529412,7.2036210937795095,0.5490196078431373
0.7,0.35,25.0,55.0,50.0,15.0,3,4.147058823529412,7.2036210937795095,0.5490196078431373
0.7,0.5,20.0,55.0,50.0,15.0,3,4.147058823529412,7.2036210937795095,0.5490196078431373
0.7,0.5,25.0,55.0,50.0,15.0,3,4.147058823529412,7.2036210937795095,0.5490196078431373
0.7,0.65,20.0,55.0,50.0,15.0,3,4.147058823529412,7.2036210937795095,0.5490196078431373
0.7,0.65,25.0,55.0,50.0,15.0,3,4.147058823529412,7.2036210937795095,0.5490196078431373
0.9,0.35,25.0,55.0,40.0,20.0,4,4.1568627450980395,7.353803870960186,0.5882352941176471
0.9,0.5,25.0,55.0,40.0,20.0,4,4.1568627450980395,7.353803870960186,0.5882352941176471
0.9,0.65,25.0,55.0,40.0,20.0,4,4.1568627450980395,7.353803870960186,0.5882352941176471
0.8,0.35,20.0,55.0,40.0,15.0,4,4.186274509803922,7.379755030739536,0.5490196078431373
0.8,0.5,20.0,55.0,40.0,15.0,4,4.186274509803922,7.379755030739536,0.5490196078431373
0.8,0.65,20.0,55.0,40.0,15.0,4,4.186274509803922,7.379755030739536,0.5490196078431373
0.8,0.35,25.0,55.0,50.0,20.0,4,4.186274509803922,7.4181811628394385,0.5784313725490197
0.8,0.5,25.0,55.0,50.0,20.0,4,4.186274509803922,7.4181811628394385,0.5784313725490197
0.8,0.65,25.0,55.0,50.0,20.0,4,4.186274509803922,7.4181811628394385,0.5784313725490197
0.9,0.35,25.0,55.0,50.0,20.0,3,4.196078431372549,7.35113703356661,0.5784313725490197
0.9,0.5,25.0,55.0,50.0,20.0,3,4.196078431372549,7.35113703356661,0.5784313725490197
0.9,0.65,25.0,55.0,50.0,20.0,3,4.196078431372549,7.35113703356661,0.5784313725490197
0.8,0.35,20.0,55.0,50.0,15.0,3,4.215686274509804,7.376433061167325,0.5490196078431373
0.8,0.5,20.0,55.0,50.0,15.0,3,4.215686274509804,7.376433061167325,0.5490196078431373
0.8,0.65,20.0,55.0,50.0,15.0,3,4.215686274509804,7.376433061167325,0.5490196078431373
0.8,0.35,25.0,55.0,40.0,15.0,4,4.215686274509804,7.428086603442053,0.5490196078431373
0.8,0.5,25.0,55.0,40.0,15.0,4,4.215686274509804,7.428086603442053,0.5490196078431373
0.8,0.65,25.0,55.0,40.0,15.0,4,4.215686274509804,7.428086603442053,0.5490196078431373
0.8,0.35,25.0,55.0,50.0,15.0,3,4.2254901960784315,7.379755030739536,0.5490196078431373
0.8,0.5,25.0,55.0,50.0,15.0,3,4.2254901960784315,7.379755030739536,0.5490196078431373
0.8,0.65,25.0,55.0,50.0,15.0,3,4.2254901960784315,7.379755030739536,0.5490196078431373
0.9,0.35,20.0,55.0,30.0,15.0,2,4.2254901960784315,7.422144925432112,0.5392156862745098
0.9,0.5,20.0,55.0,30.0,15.0,2,4.2254901960784315,7.422144925432112,0.5392156862745098
0.9,0.65,20.0,55.0,30.0,15.0,2,4.2254901960784315,7.422144925432112,0.5392156862745098
0.9,0.35,25.0,55.0,30.0,15.0,2,4.245098039215686,7.42874649653654,0.5392156862745098
0.9,0.5,25.0,55.0,30.0,15.0,2,4.245098039215686,7.42874649653654,0.5392156862745098
0.9,0.65,25.0,55.0,30.0,15.0,2,4.245098039215686,7.42874649653654,0.5392156862745098
0.9,0.35,20.0,55.0,40.0,15.0,2,4.245098039215686,7.440614564539627,0.5490196078431373
0.9,0.5,20.0,55.0,40.0,15.0,2,4.245098039215686,7.440614564539627,0.5490196078431373
0.9,0.65,20.0,55.0,40.0,15.0,2,4.245098039215686,7.440614564539627,0.5490196078431373
0.9,0.35,20.0,55.0,30.0,15.0,3,4.264705882352941,7.448516104356809,0.5392156862745098
0.9,0.5,20.0,55.0,30.0,15.0,3,4.264705882352941,7.448516104356809,0.5392156862745098
0.9,0.65,20.0,55.0,30.0,15.0,3,4.264705882352941,7.448516104356809,0.5392156862745098
0.9,0.35,20.0,55.0,50.0,15.0,2,4.264705882352941,7.461666743311128,0.5490196078431373
0.9,0.5,20.0,55.0,50.0,15.0,2,4.264705882352941,7.461666743311128,0.5490196078431373
0.9,0.65,20.0,55.0,50.0,15.0,2,4.264705882352941,7.461666743311128,0.5490196078431373
0.9,0.35,25.0,55.0,40.0,15.0,2,4.264705882352941,7.466920513892211,0.5490196078431373
0.9,0.5,25.0,55.0,40.0,15.0,2,4.264705882352941,7.466920513892211,0.5490196078431373
0.9,0.65,25.0,55.0,40.0,15.0,2,4.264705882352941,7.466920513892211,0.5490196078431373
0.9,0.35,25.0,55.0,30.0,15.0,3,4.2745098039215685,7.468889725085663,0.5392156862745098
0.9,0.5,25.0,55.0,30.0,15.0,3,4.2745098039215685,7.468889725085663,0.5392156862745098
0.9,0.65,25.0,55.0,30.0,15.0,3,4.2745098039215685,7.468889725085663,0.5392156862745098
0.9,0.35,25.0,55.0,50.0,15.0,2,4.284313725490196,7.489207921677542,0.5490196078431373
0.9,0.5,25.0,55.0,50.0,15.0,2,4.284313725490196,7.489207921677542,0.5490196078431373
0.9,0.65,25.0,55.0,50.0,15.0,2,4.284313725490196,7.489207921677542,0.5490196078431373
0.9,0.35,20.0,55.0,40.0,15.0,3,4.313725490196078,7.499019543756841,0.5392156862745098
0.9,0.5,20.0,55.0,40.0,15.0,3,4.313725490196078,7.499019543756841,0.5392156862745098
0.9,0.65,20.0,55.0,40.0,15.0,3,4.313725490196078,7.499019543756841,0.5392156862745098
0.9,0.35,20.0,55.0,30.0,15.0,4,4.323529411764706,7.521863557161152,0.5392156862745098
0.9,0.5,20.0,55.0,30.0,15.0,4,4.323529411764706,7.521863557161152,0.5392156862745098
0.9,0.65,20.0,55.0,30.0,15.0,4,4.323529411764706,7.521863557161152,0.5392156862745098
0.9,0.35,25.0,55.0,40.0,15.0,3,4.3431372549019605,7.551782025767553,0.5392156862745098
0.9,0.5,25.0,55.0,40.0,15.0,3,4.3431372549019605,7.551782025767553,0.5392156862745098
0.9,0.65,25.0,55.0,40.0,15.0,3,4.3431372549019605,7.551782025767553,0.5392156862745098
0.9,0.35,25.0,55.0,30.0,15.0,4,4.3431372549019605,7.571230376349983,0.5392156862745098
0.9,0.5,25.0,55.0,30.0,15.0,4,4.3431372549019605,7.571230376349983,0.5392156862745098
0.9,0.65,25.0,55.0,30.0,15.0,4,4.3431372549019605,7.571230376349983,0.5392156862745098
0.7,0.35,20.0,55.0,50.0,15.0,4,4.362745098039215,7.543988646987902,0.5196078431372549
0.7,0.5,20.0,55.0,50.0,15.0,4,4.362745098039215,7.543988646987902,0.5196078431372549
0.7,0.65,20.0,55.0,50.0,15.0,4,4.362745098039215,7.543988646987902,0.5196078431372549
0.7,0.35,25.0,55.0,50.0,15.0,4,4.372549019607843,7.547236866146808,0.5196078431372549
0.7,0.5,25.0,55.0,50.0,15.0,4,4.372549019607843,7.547236866146808,0.5196078431372549
0.7,0.65,25.0,55.0,50.0,15.0,4,4.372549019607843,7.547236866146808,0.5196078431372549
0.9,0.35,20.0,55.0,40.0,15.0,4,4.431372549019608,7.698994077405279,0.5392156862745098
0.9,0.5,20.0,55.0,40.0,15.0,4,4.431372549019608,7.698994077405279,0.5392156862745098
0.9,0.65,20.0,55.0,40.0,15.0,4,4.431372549019608,7.698994077405279,0.5392156862745098
0.9,0.35,20.0,55.0,50.0,15.0,3,4.450980392156863,7.610622092013962,0.5294117647058824
0.9,0.5,20.0,55.0,50.0,15.0,3,4.450980392156863,7.610622092013962,0.5294117647058824
0.9,0.65,20.0,55.0,50.0,15.0,3,4.450980392156863,7.610622092013962,0.5294117647058824
0.8,0.35,20.0,55.0,50.0,15.0,4,4.450980392156863,7.661976399920661,0.5294117647058824
0.8,0.5,20.0,55.0,50.0,15.0,4,4.450980392156863,7.661976399920661,0.5294117647058824
0.8,0.65,20.0,55.0,50.0,15.0,4,4.450980392156863,7.661976399920661,0.5294117647058824
0.9,0.35,25.0,55.0,50.0,20.0,4,4.46078431372549,7.737735393486123,0.5686274509803921
0.9,0.5,25.0,55.0,50.0,20.0,4,4.46078431372549,7.737735393486123,0.5686274509803921
0.9,0.65,25.0,55.0,50.0,20.0,4,4.46078431372549,7.737735393486123,0.5686274509803921
0.9,0.35,25.0,55.0,40.0,15.0,4,4.46078431372549,7.754189253583649,0.5392156862745098
0.9,0.5,25.0,55.0,40.0,15.0,4,4.46078431372549,7.754189253583649,0.5392156862745098
0.9,0.65,25.0,55.0,40.0,15.0,4,4.46078431372549,7.754189253583649,0.5392156862745098
0.8,0.35,25.0,55.0,50.0,15.0,4,4.480392156862745,7.713624310270756,0.5294117647058824
0.8,0.5,25.0,55.0,50.0,15.0,4,4.480392156862745,7.713624310270756,0.5294117647058824
0.8,0.65,25.0,55.0,50.0,15.0,4,4.480392156862745,7.713624310270756,0.5294117647058824
0.9,0.35,25.0,55.0,50.0,15.0,3,4.5,7.695809911638828,0.5294117647058824
0.9,0.5,25.0,55.0,50.0,15.0,3,4.5,7.695809911638828,0.5294117647058824
0.9,0.65,25.0,55.0,50.0,15.0,3,4.5,7.695809911638828,0.5294117647058824
0.7,0.35,25.0,65.0,30.0,20.0,2,4.529411764705882,7.874007874011811,0.5392156862745098
0.7,0.5,25.0,65.0,30.0,20.0,2,4.529411764705882,7.874007874011811,0.5392156862745098
0.7,0.65,25.0,65.0,30.0,20.0,2,4.529411764705882,7.874007874011811,0.5392156862745098
0.7,0.35,25.0,65.0,30.0,20.0,3,4.53921568627451,7.874630399045318,0.5392156862745098
0.7,0.35,25.0,65.0,40.0,20.0,2,4.53921568627451,7.874630399045318,0.5392156862745098
0.7,0.5,25.0,65.0,30.0,20.0,3,4.53921568627451,7.874630399045318,0.5392156862745098
0.7,0.5,25.0,65.0,40.0,20.0,2,4.53921568627451,7.874630399045318,0.5392156862745098
0.7,0.65,25.0,65.0,30.0,20.0,3,4.53921568627451,7.874630399045318,0.5392156862745098
0.7,0.65,25.0,65.0,40.0,20.0,2,4.53921568627451,7.874630399045318,0.5392156862745098
0.7,0.35,25.0,65.0,40.0,20.0,3,4.568627450980392,7.921180343813394,0.5392156862745098
0.7,0.35,25.0,65.0,50.0,20.0,2,4.568627450980392,7.921180343813394,0.5392156862745098
0.7,0.5,25.0,65.0,40.0,20.0,3,4.568627450980392,7.921180343813394,0.5392156862745098
0.7,0.5,25.0,65.0,50.0,20.0,2,4.568627450980392,7.921180343813394,0.5392156862745098
0.7,0.65,25.0,65.0,40.0,20.0,3,4.568627450980392,7.921180343813394,0.5392156862745098
0.7,0.65,25.0,65.0,50.0,20.0,2,4.568627450980392,7.921180343813394,0.5392156862745098
0.7,0.35,25.0,65.0,30.0,20.0,4,4.588235294117647,7.968073548758908,0.5294117647058824
0.7,0.5,25.0,65.0,30.0,20.0,4,4.588235294117647,7.968073548758908,0.5294117647058824
0.7,0.65,25.0,65.0,30.0,20.0,4,4.588235294117647,7.968073548758908,0.5294117647058824
0.7,0.35,15.0,45.0,30.0,10.0,2,4.607843137254902,7.402967078721034,0.4803921568627451
0.7,0.35,20.0,45.0,30.0,10.0,2,4.607843137254902,7.402967078721034,0.4803921568627451
0.7,0.35,25.0,45.0,30.0,10.0,2,4.607843137254902,7.402967078721034,0.4803921568627451
0.7,0.5,15.0,45.0,30.0,10.0,2,4.607843137254902,7.402967078721034,0.4803921568627451
0.7,0.5,20.0,45.0,30.0,10.0,2,4.607843137254902,7.402967078721034,0.4803921568627451
0.7,0.5,25.0,45.0,30.0,10.0,2,4.607843137254902,7.402967078721034,0.4803921568627451
0.7,0.65,15.0,45.0,30.0,10.0,2,4.607843137254902,7.402967078721034,0.4803921568627451
0.7,0.65,20.0,45.0,30.0,10.0,2,4.607843137254902,7.402967078721034,0.4803921568627451
0.7,0.65,25.0,45.0,30.0,10.0,2,4.607843137254902,7.402967078721034,0.4803921568627451
0.7,0.35,25.0,65.0,50.0,20.0,3,4.627450980392157,7.984052732742669,0.5196078431372549
0.7,0.5,25.0,65.0,50.0,20.0,3,4.627450980392157,7.984052732742669,0.5196078431372549
0.7,0.65,25.0,65.0,50.0,20.0,3,4.627450980392157,7.984052732742669,0.5196078431372549
0.8,0.35,25.0,65.0,30.0,20.0,2,4.637254901960785,8.042168276543043,0.5392156862745098
0.8,0.5,25.0,65.0,30.0,20.0,2,4.637254901960785,8.042168276543043,0.5392156862745098
0.8,0.65,25.0,65.0,30.0,20.0,2,4.637254901960785,8.042168276543043,0.5392156862745098
0.7,0.35,15.0,45.0,30.0,10.0,3,4.647058823529412,7.443907892087486,0.4803921568627451
0.7,0.35,20.0,45.0,30.0,10.0,3,4.647058823529412,7.443907892087486,0.4803921568627451
0.7,0.35,25.0,45.0,30.0,10.0,3,4.647058823529412,7.443907892087486,0.4803921568627451
0.7,0.5,15.0,45.0,30.0,10.0,3,4.647058823529412,7.443907892087486,0.4803921568627451
0.7,0.5,20.0,45.0,30.0,10.0,3,4.647058823529412,7.443907892087486,0.4803921568627451
0.7,0.5,25.0,45.0,30.0,10.0,3,4.647058823529412,7.443907892087486,0.4803921568627451
0.7,0.65,15.0,45.0,30.0,10.0,3,4.647058823529412,7.443907892087486,0.4803921568627451
0.7,0.65,20.0,45.0,30.0,10.0,3,4.647058823529412,7.443907892087486,0.4803921568627451
0.7,0.65,25.0,45.0,30.0,10.0,3,4.647058823529412,7.443907892087486,0.4803921568627451
0.8,0.35,25.0,65.0,40.0,20.0,2,4.647058823529412,8.070765447091173,0.5392156862745098
0.8,0.5,25.0,65.0,40.0,20.0,2,4.647058823529412,8.070765447091173,0.5392156862745098
0.8,0.65,25.0,65.0,40.0,20.0,2,4.647058823529412,8.070765447091173,0.5392156862745098
0.7,0.35,15.0,45.0,40.0,10.0,2,4.6568627450980395,7.464294090837378,0.4803921568627451
0.7,0.35,20.0,45.0,40.0,10.0,2,4.6568627450980395,7.464294090837378,0.4803921568627451
0.7,0.35,25.0,45.0,40.0,10.0,2,4.6568627450980395,7.464294090837378,0.4803921568627451
0.7,0.5,15.0,45.0,40.0,10.0,2,4.6568627450980395,7.464294090837378,0.4803921568627451
0.7,0.5,20.0,45.0,40.0,10.0,2,4.6568627450980395,7.464294090837378,0.4803921568627451
0.7,0.5,25.0,45.0,40.0,10.0,2,4.6568627450980395,7.464294090837378,0.4803921568627451
0.7,0.65,15.0,45.0,40.0,10.0,2,4.6568627450980395,7.464294090837378,0.4803921568627451
0.7,0.65,20.0,45.0,40.0,10.0,2,4.6568627450980395,7.464294090837378,0.4803921568627451
0.7,0.65,25.0,45.0,40.0,10.0,2,4.6568627450980395,7.464294090837378,0.4803921568627451
0.8,0.35,25.0,65.0,30.0,20.0,3,4.6568627450980395,8.081084182745991,0.5392156862745098
0.8,0.5,25.0,65.0,30.0,20.0,3,4.6568627450980395,8.081084182745991,0.5392156862745098
0.8,0.65,25.0,65.0,30.0,20.0,3,4.6568627450980395,8.081084182745991,0.5392156862745098
0.8,0.35,25.0,65.0,50.0,20.0,2,4.6568627450980395,8.093207028119323,0.5392156862745098
0.8,0.5,25.0,65.0,50.0,20.0,2,4.6568627450980395,8.093207028119323,0.5392156862745098
0.8,0.65,25.0,65.0,50.0,20.0,2,4.6568627450980395,8.093207028119323,0.5392156862745098
0.7,0.35,25.0,65.0,40.0,20.0,4,4.676470588235294,8.07744378124761,0.5294117647058824
0.7,0.5,25.0,65.0,40.0,20.0,4,4.676470588235294,8.07744378124761,0.5294117647058824
0.7,0.65,25.0,65.0,40.0,20.0,4,4.676470588235294,8.07744378124761,0.5294117647058824
0.8,0.35,15.0,45.0,30.0,10.0,2,4.686274509803922,7.525121326622725,0.4803921568627451
0.8,0.35,20.0,45.0,30.0,10.0,2,4.686274509803922,7.525121326622725,0.4803921568627451
0.8,0.35,25.0,45.0,30.0,10.0,2,4.686274509803922,7.525121326622725,0.4803921568627451
0.8,0.5,15.0,45.0,30.0,10.0,2,4.686274509803922,7.525121326622725,0.4803921568627451
0.8,0.5,20.0,45.0,30.0,10.0,2,4.686274509803922,7.525121326622725,0.4803921568627451
0.8,0.5,25.0,45.0,30.0,10.0,2,4.686274509803922,7.525121326622725,0.4803921568627451
0.8,0.65,15.0,45.0,30.0,10.0,2,4.686274509803922,7.525121326622725,0.4803921568627451
0.8,0.65,20.0,45.0,30.0,10.0,2,4.686274509803922,7.525121326622725,0.4803921568627451
0.8,0.65,25.0,45.0,30.0,10.0,2,4.686274509803922,7.525121326622725,0.4803921568627451
0.8,0.35,25.0,65.0,40.0,20.0,3,4.696078431372549,8.135494730488363,0.5294117647058824
0.8,0.5,25.0,65.0,40.0,20.0,3,4.696078431372549,8.135494730488363,0.5294117647058824
0.8,0.65,25.0,65.0,40.0,20.0,3,4.696078431372549,8.135494730488363,0.5294117647058824
0.7,0.35,15.0,45.0,30.0,10.0,4,4.705882352941177,7.570582902933966,0.47058823529411764
0.7,0.35,20.0,45.0,30.0,10.0,4,4.705882352941177,7.570582902933966,0.47058823529411764
0.7,0.35,25.0,45.0,30.0,10.0,4,4.705882352941177,7.570582902933966,0.47058823529411764
0.7,0.5,15.0,45.0,30.0,10.0,4,4.705882352941177,7.570582902933966,0.47058823529411764
0.7,0.5,20.0,45.0,30.0,10.0,4,4.705882352941177,7.570582902933966,0.47058823529411764
0.7,0.5,25.0,45.0,30.0,10.0,4,4.705882352941177,7.570582902933966,0.47058823529411764
0.7,0.65,15.0,45.0,30.0,10.0,4,4.705882352941177,7.570582902933966,0.47058823529411764
0.7,0.65,20.0,45.0,30.0,10.0,4,4.705882352941177,7.570582902933966,0.47058823529411764
0.7,0.65,25.0,45.0,30.0,10.0,4,4.705882352941177,7.570582902933966,0.47058823529411764
0.8,0.35,25.0,65.0,30.0,20.0,4,4.705882352941177,8.138506872740667,0.5294117647058824
0.8,0.5,25.0,65.0,30.0,20.0,4,4.705882352941177,8.138506872740667,0.5294117647058824
0.8,0.65,25.0,65.0,30.0,20.0,4,4.705882352941177,8.138506872740667,0.5294117647058824
0.8,0.35,15.0,45.0,30.0,10.0,3,4.7254901960784315,7.573172464461019,0.4803921568627451
0.8,0.5,15.0,45.0,30.0,10.0,3,4.7254901960784315,7.573172464461019,0.4803921568627451
0.8,0.65,15.0,45.0,30.0,10.0,3,4.7254901960784315,7.573172464461019,0.4803921568627451
0.8,0.35,25.0,65.0,50.0,20.0,3,4.7254901960784315,8.145731469700594,0.5196078431372549
0.8,0.5,25.0,65.0,50.0,20.0,3,4.7254901960784315,8.145731469700594,0.5196078431372549
0.8,0.65,25.0,65.0,50.0,20.0,3,4.7254901960784315,8.145731469700594,0.5196078431372549
0.7,0.35,25.0,65.0,50.0,20.0,4,4.7254901960784315,8.168567205824925,0.5196078431372549
0.7,0.5,25.0,65.0,50.0,20.0,4,4.7254901960784315,8.168567205824925,0.5196078431372549
0.7,0.65,25.0,65.0,50.0,20.0,4,4.7254901960784315,8.168567205824925,0.5196078431372549
0.8,0.35,15.0,45.0,40.0,10.0,2,4.735294117647059,7.573819716499675,0.4803921568627451
0.8,0.5,15.0,45.0,40.0,10.0,2,4.735294117647059,7.573819716499675,0.4803921568627451
0.8,0.65,15.0,45.0,40.0,10.0,2,4.735294117647059,7.573819716499675,0.4803921568627451
0.8,0.35,20.0,45.0,30.0,10.0,3,4.735294117647059,7.5945026557527315,0.4803921568627451
0.8,0.35,25.0,45.0,30.0,10.0,3,4.735294117647059,7.5945026557527315,0.4803921568627451
0.8,0.5,20.0,45.0,30.0,10.0,3,4.735294117647059,7.5945026557527315,0.4803921568627451
0.8,0.5,25.0,45.0,30.0,10.0,3,4.735294117647059,7.5945026557527315,0.4803921568627451
0.8,0.65,20.0,45.0,30.0,10.0,3,4.735294117647059,7.5945026557527315,0.4803921568627451
0.8,0.65,25.0,45.0,30.0,10.0,3,4.735294117647059,7.5945026557527315,0.4803921568627451
0.7,0.35,15.0,45.0,40.0,10.0,3,4.735294117647059,7.612554130655287,0.4803921568627451
0.7,0.35,20.0,45.0,40.0,10.0,3,4.735294117647059,7.612554130655287,0.4803921568627451
0.7,0.35,25.0,45.0,40.0,10.0,3,4.735294117647059,7.612554130655287,0.4803921568627451
0.7,0.5,15.0,45.0,40.0,10.0,3,4.735294117647059,7.612554130655287,0.4803921568627451
0.7,0.5,20.0,45.0,40.0,10.0,3,4.735294117647059,7.612554130655287,0.4803921568627451
0.7,0.5,25.0,45.0,40.0,10.0,3,4.735294117647059,7.612554130655287,0.4803921568627451
0.7,0.65,15.0,45.0,40.0,10.0,3,4.735294117647059,7.612554130655287,0.4803921568627451
0.7,0.65,20.0,45.0,40.0,10.0,3,4.735294117647059,7.612554130655287,0.4803921568627451
0.7,0.65,25.0,45.0,40.0,10.0,3,4.735294117647059,7.612554130655287,0.4803921568627451
0.9,0.35,20.0,55.0,50.0,15.0,4,4.735294117647059,8.054349695637,0.5196078431372549
0.9,0.5,20.0,55.0,50.0,15.0,4,4.735294117647059,8.054349695637,0.5196078431372549
0.9,0.65,20.0,55.0,50.0,15.0,4,4.735294117647059,8.054349695637,0.5196078431372549
0.8,0.35,20.0,45.0,40.0,10.0,2,4.745098039215686,7.595148090050905,0.4803921568627451
0.8,0.35,25.0,45.0,40.0,10.0,2,4.745098039215686,7.595148090050905,0.4803921568627451
0.8,0.5,20.0,45.0,40.0,10.0,2,4.745098039215686,7.595148090050905,0.4803921568627451
0.8,0.5,25.0,45.0,40.0,10.0,2,4.745098039215686,7.595148090050905,0.4803921568627451
0.8,0.65,20.0,45.0,40.0,10.0,2,4.745098039215686,7.595148090050905,0.4803921568627451
0.8,0.65,25.0,45.0,40.0,10.0,2,4.745098039215686,7.595148090050905,0.4803921568627451
0.9,0.35,25.0,55.0,50.0,15.0,4,4.764705882352941,8.11920985240873,0.5196078431372549
0.9,0.5,25.0,55.0,50.0,15.0,4,4.764705882352941,8.11920985240873,0.5196078431372549
0.9,0.65,25.0,55.0,50.0,15.0,4,4.764705882352941,8.11920985240873,0.5196078431372549
0.8,0.35,25.0,65.0,40.0,20.0,4,4.7745098039215685,8.201506317887766,0.5196078431372549
0.8,0.5,25.0,65.0,40.0,20.0,4,4.7745098039215685,8.201506317887766,0.5196078431372549
0.8,0.65,25.0,65.0,40.0,20.0,4,4.7745098039215685,8.201506317887766,0.5196078431372549
0.9,0.35,25.0,65.0,30.0,20.0,2,4.794117647058823,8.182357874852265,0.5294117647058824
0.9,0.5,25.0,65.0,30.0,20.0,2,4.794117647058823,8.182357874852265,0.5294117647058824
0.9,0.65,25.0,65.0,30.0,20.0,2,4.794117647058823,8.182357874852265,0.5294117647058824
0.9,0.35,15.0,45.0,30.0,10.0,2,4.803921568627451,7.698994077405279,0.47058823529411764
0.9,0.35,20.0,45.0,30.0,10.0,2,4.803921568627451,7.698994077405279,0.47058823529411764
0.9,0.5,15.0,45.0,30.0,10.0,2,4.803921568627451,7.698994077405279,0.47058823529411764
0.9,0.5,20.0,45.0,30.0,10.0,2,4.803921568627451,7.698994077405279,0.47058823529411764
0.9,0.65,15.0,45.0,30.0,10.0,2,4.803921568627451,7.698994077405279,0.47058823529411764
0.9,0.65,20.0,45.0,30.0,10.0,2,4.803921568627451,7.698994077405279,0.47058823529411764
0.9,0.35,25.0,65.0,30.0,20.0,3,4.803921568627451,8.182956941944976,0.5294117647058824
0.9,0.5,25.0,65.0,30.0,20.0,3,4.803921568627451,8.182956941944976,0.5294117647058824
0.9,0.65,25.0,65.0,30.0,20.0,3,4.803921568627451,8.182956941944976,0.5294117647058824
